subject,imu,run_samples,run_s
subject105,hand,2,0.02
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,2,0.02
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,2,0.02
subject105,hand,4,0.04
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,3,0.03
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,3,0.03
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,3,0.03
subject105,hand,2,0.02
subject105,hand,1,0.01
subject105,hand,2,0.02
subject105,hand,2,0.02
subject105,hand,2,0.02
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,2,0.02
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,4,0.04
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,5,0.05
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,2,0.02
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,2,0.02
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,2,0.02
subject105,hand,2,0.02
subject105,hand,1,0.01
subject105,hand,3,0.03
subject105,hand,3,0.03
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,8,0.08
subject105,hand,1,0.01
subject105,hand,2,0.02
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,hand,1,0.01
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,4,0.04
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,3,0.03
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,4,0.04
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,17,0.17
subject105,chest,5,0.05
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,8,0.08
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,19,0.19
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,20,0.2
subject105,chest,1,0.01
subject105,chest,27,0.27
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,4,0.04
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,2,0.02
subject105,chest,2,0.02
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,1,0.01
subject105,chest,4,0.04
subject105,ankle,2,0.02
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,4,0.04
subject105,ankle,2,0.02
subject105,ankle,7,0.07
subject105,ankle,38,0.38
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,8,0.08
subject105,ankle,3,0.03
subject105,ankle,6,0.06
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,2,0.02
subject105,ankle,5,0.05
subject105,ankle,4,0.04
subject105,ankle,1,0.01
subject105,ankle,3,0.03
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,4,0.04
subject105,ankle,4,0.04
subject105,ankle,6,0.06
subject105,ankle,7,0.07
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,20,0.2
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,4,0.04
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,3,0.03
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,5,0.05
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,2,0.02
subject105,ankle,2,0.02
subject105,ankle,4,0.04
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,3,0.03
subject105,ankle,6,0.06
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,2,0.02
subject105,ankle,12,0.12
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,14,0.14
subject105,ankle,7,0.07
subject105,ankle,4,0.04
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,32,0.32
subject105,ankle,2,0.02
subject105,ankle,4,0.04
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,3,0.03
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,4,0.04
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,3,0.03
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,3,0.03
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,4,0.04
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,3,0.03
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,2,0.02
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,5,0.05
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
subject105,ankle,1,0.01
