subject,session,device,kind,run_samples,run_s,boundary
S3,S3-ADL5,Accelerometer RKN_,Accelerometer,34,1.1333333333333333,False
S3,S3-ADL5,Accelerometer RKN_,Accelerometer,90,3.0,True
S3,S3-ADL5,Accelerometer RWR,Accelerometer,67,2.2333333333333334,False
S3,S3-ADL5,Accelerometer RWR,Accelerometer,142,4.733333333333333,False
S3,S3-ADL5,Accelerometer RWR,Accelerometer,25,0.8333333333333334,False
S3,S3-ADL5,Accelerometer RWR,Accelerometer,309,10.3,True
S3,S3-ADL5,Accelerometer RUA^,Accelerometer,21,0.7,False
S3,S3-ADL5,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S3,S3-ADL5,Accelerometer RUA^,Accelerometer,21,0.7,False
S3,S3-ADL5,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S3,S3-ADL5,Accelerometer RUA^,Accelerometer,19,0.6333333333333333,False
S3,S3-ADL5,Accelerometer RUA^,Accelerometer,19,0.6333333333333333,False
S3,S3-ADL5,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S3,S3-ADL5,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S3,S3-ADL5,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S3,S3-ADL5,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S3,S3-ADL5,Accelerometer RUA^,Accelerometer,307,10.233333333333333,True
S3,S3-ADL5,Accelerometer LUA_,Accelerometer,21,0.7,False
S3,S3-ADL5,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S3,S3-ADL5,Accelerometer LUA_,Accelerometer,21,0.7,False
S3,S3-ADL5,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S3,S3-ADL5,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S3,S3-ADL5,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S3,S3-ADL5,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S3,S3-ADL5,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S3,S3-ADL5,Accelerometer LUA_,Accelerometer,308,10.266666666666667,True
S3,S3-ADL5,Accelerometer LWR,Accelerometer,311,10.366666666666667,True
S3,S3-ADL5,Accelerometer RH,Accelerometer,24,0.8,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,21,0.7,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,23,0.7666666666666667,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,23,0.7666666666666667,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,22,0.7333333333333333,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,34,1.1333333333333333,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,27,0.9,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,19,0.6333333333333333,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,25,0.8333333333333334,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,21,0.7,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,38,1.2666666666666666,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,19,0.6333333333333333,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,19,0.6333333333333333,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,23,0.7666666666666667,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,32,1.0666666666666667,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,30,1.0,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,23,0.7666666666666667,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,33,1.1,False
S3,S3-ADL5,Accelerometer RH,Accelerometer,306,10.2,True
S3,S3-ADL5,InertialMeasurementUnit BACK,InertialMeasurementUnit,291,9.7,True
S3,S3-ADL5,InertialMeasurementUnit RUA,InertialMeasurementUnit,291,9.7,True
S3,S3-ADL5,InertialMeasurementUnit RLA,InertialMeasurementUnit,291,9.7,True
S3,S3-ADL5,InertialMeasurementUnit LUA,InertialMeasurementUnit,291,9.7,True
S3,S3-ADL5,InertialMeasurementUnit LLA,InertialMeasurementUnit,291,9.7,True
S3,S3-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,25,0.8333333333333334,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,28,0.9333333333333333,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,30,1.0,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,23,0.7666666666666667,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,21,0.7,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,51,1.7,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,154,5.133333333333334,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,23,0.7666666666666667,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,35,1.1666666666666667,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,30,1.0,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,29,0.9666666666666667,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,50,1.6666666666666667,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,67,2.2333333333333334,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,31,1.0333333333333334,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,28,0.9333333333333333,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,27,0.9,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,81,2.7,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,29,0.9666666666666667,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,54,1.8,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,88,2.933333333333333,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,114,3.8,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,54,1.8,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,71,2.3666666666666667,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,26,0.8666666666666667,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,48,1.6,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,52,1.7333333333333334,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,24,0.8,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,53,1.7666666666666666,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,90,3.0,False
S3,S3-Drill,Accelerometer RKN^,Accelerometer,1215,40.5,True
S3,S3-Drill,Accelerometer HIP,Accelerometer,22,0.7333333333333333,False
S3,S3-Drill,Accelerometer HIP,Accelerometer,54,1.8,False
S3,S3-Drill,Accelerometer HIP,Accelerometer,26,0.8666666666666667,False
S3,S3-Drill,Accelerometer HIP,Accelerometer,24,0.8,False
S3,S3-Drill,Accelerometer HIP,Accelerometer,23,0.7666666666666667,False
S3,S3-Drill,Accelerometer HIP,Accelerometer,799,26.633333333333333,True
S3,S3-Drill,Accelerometer LUA^,Accelerometer,19,0.6333333333333333,False
S3,S3-Drill,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer LUA^,Accelerometer,19,0.6333333333333333,False
S3,S3-Drill,Accelerometer LUA^,Accelerometer,21,0.7,False
S3,S3-Drill,Accelerometer LUA^,Accelerometer,824,27.466666666666665,False
S3,S3-Drill,Accelerometer LUA^,Accelerometer,1579,52.63333333333333,True
S3,S3-Drill,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RUA_,Accelerometer,19,0.6333333333333333,False
S3,S3-Drill,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RUA_,Accelerometer,23,0.7666666666666667,False
S3,S3-Drill,Accelerometer RUA_,Accelerometer,33,1.1,False
S3,S3-Drill,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RUA_,Accelerometer,32,1.0666666666666667,False
S3,S3-Drill,Accelerometer RUA_,Accelerometer,19,0.6333333333333333,False
S3,S3-Drill,Accelerometer RUA_,Accelerometer,19,0.6333333333333333,False
S3,S3-Drill,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RUA_,Accelerometer,21,0.7,False
S3,S3-Drill,Accelerometer RUA_,Accelerometer,21,0.7,False
S3,S3-Drill,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RUA_,Accelerometer,569,18.966666666666665,True
S3,S3-Drill,Accelerometer LH,Accelerometer,21,0.7,False
S3,S3-Drill,Accelerometer LH,Accelerometer,23,0.7666666666666667,False
S3,S3-Drill,Accelerometer LH,Accelerometer,24,0.8,False
S3,S3-Drill,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer LH,Accelerometer,29,0.9666666666666667,False
S3,S3-Drill,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer LH,Accelerometer,23,0.7666666666666667,False
S3,S3-Drill,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer LH,Accelerometer,782,26.066666666666666,False
S3,S3-Drill,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer LH,Accelerometer,30,1.0,False
S3,S3-Drill,Accelerometer LH,Accelerometer,23,0.7666666666666667,False
S3,S3-Drill,Accelerometer LH,Accelerometer,29,0.9666666666666667,False
S3,S3-Drill,Accelerometer LH,Accelerometer,590,19.666666666666668,True
S3,S3-Drill,Accelerometer BACK,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer BACK,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer BACK,Accelerometer,568,18.933333333333334,True
S3,S3-Drill,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,32,1.0666666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,26,0.8666666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,25,0.8333333333333334,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,73,2.433333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,63,2.1,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,65,2.1666666666666665,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,24,0.8,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,137,4.566666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,43,1.4333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,39,1.3,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,56,1.8666666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,33,1.1,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,97,3.2333333333333334,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,179,5.966666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,28,0.9333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,101,3.3666666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,102,3.4,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,87,2.9,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,54,1.8,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,196,6.533333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,143,4.766666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,64,2.1333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,138,4.6,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,43,1.4333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,132,4.4,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,120,4.0,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,162,5.4,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,106,3.533333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,64,2.1333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,209,6.966666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,74,2.466666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,62,2.066666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,122,4.066666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,34,1.1333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,98,3.2666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,50,1.6666666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,32,1.0666666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,40,1.3333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,31,1.0333333333333334,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,23,0.7666666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,32,1.0666666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,93,3.1,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,21,0.7,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,78,2.6,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,111,3.7,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,35,1.1666666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,21,0.7,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,69,2.3,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,28,0.9333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,29,0.9666666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,82,2.7333333333333334,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,88,2.933333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,35,1.1666666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,81,2.7,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,210,7.0,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,119,3.966666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,109,3.6333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,164,5.466666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,133,4.433333333333334,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,83,2.7666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,92,3.066666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,115,3.8333333333333335,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,104,3.466666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,155,5.166666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,28,0.9333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,56,1.8666666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,64,2.1333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,27,0.9,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,37,1.2333333333333334,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,27,0.9,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,21,0.7,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,24,0.8,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,84,2.8,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,46,1.5333333333333334,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,25,0.8333333333333334,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,26,0.8666666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,108,3.6,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,93,3.1,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,83,2.7666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,26,0.8666666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,105,3.5,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,37,1.2333333333333334,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,59,1.9666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,24,0.8,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,106,3.533333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,45,1.5,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,26,0.8666666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,70,2.3333333333333335,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,25,0.8333333333333334,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,39,1.3,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,67,2.2333333333333334,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,34,1.1333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,38,1.2666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,38,1.2666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,31,1.0333333333333334,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,26,0.8666666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,74,2.466666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,36,1.2,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,21,0.7,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,32,1.0666666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,45,1.5,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,36,1.2,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,40,1.3333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,49,1.6333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,78,2.6,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,109,3.6333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,102,3.4,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,175,5.833333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,102,3.4,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,92,3.066666666666667,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,406,13.533333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,54,1.8,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,227,7.566666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,85,2.8333333333333335,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S3,S3-Drill,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
