dataset,series,run_s,ccdf
pamap2,empirical,0.02,0.22999407231772373
pamap2,empirical,0.02,0.22994018429703078
pamap2,empirical,0.02,0.22988629627633772
pamap2,empirical,0.02,0.22983240825564477
pamap2,empirical,0.02,0.22977852023495182
pamap2,empirical,0.02,0.22972463221425876
pamap2,empirical,0.02,0.2296707441935658
pamap2,empirical,0.02,0.22961685617287275
pamap2,empirical,0.02,0.2295629681521798
pamap2,empirical,0.02,0.22950908013148674
pamap2,empirical,0.02,0.2294551921107938
pamap2,empirical,0.02,0.22940130409010073
pamap2,empirical,0.02,0.22934741606940778
pamap2,empirical,0.02,0.22929352804871472
pamap2,empirical,0.02,0.22923964002802177
pamap2,empirical,0.02,0.22918575200732882
pamap2,empirical,0.02,0.22913186398663576
pamap2,empirical,0.02,0.22907797596594281
pamap2,empirical,0.02,0.22902408794524975
pamap2,empirical,0.02,0.2289701999245568
pamap2,empirical,0.02,0.22891631190386375
pamap2,empirical,0.02,0.2288624238831708
pamap2,empirical,0.02,0.22880853586247774
pamap2,empirical,0.02,0.2287546478417848
pamap2,empirical,0.02,0.22870075982109173
pamap2,empirical,0.02,0.22864687180039878
pamap2,empirical,0.02,0.22859298377970572
pamap2,empirical,0.02,0.22853909575901277
pamap2,empirical,0.02,0.22848520773831982
pamap2,empirical,0.02,0.22843131971762676
pamap2,empirical,0.02,0.2283774316969338
pamap2,empirical,0.02,0.22832354367624075
pamap2,empirical,0.02,0.2282696556555478
pamap2,empirical,0.02,0.22821576763485474
pamap2,empirical,0.02,0.2281618796141618
pamap2,empirical,0.02,0.22810799159346873
pamap2,empirical,0.02,0.22805410357277578
pamap2,empirical,0.02,0.22800021555208272
pamap2,empirical,0.02,0.22794632753138977
pamap2,empirical,0.02,0.22789243951069682
pamap2,empirical,0.02,0.22783855149000376
pamap2,empirical,0.02,0.2277846634693108
pamap2,empirical,0.02,0.22773077544861775
pamap2,empirical,0.02,0.2276768874279248
pamap2,empirical,0.02,0.22762299940723174
pamap2,empirical,0.02,0.2275691113865388
pamap2,empirical,0.02,0.22751522336584573
pamap2,empirical,0.02,0.22746133534515278
pamap2,empirical,0.02,0.22740744732445972
pamap2,empirical,0.02,0.22735355930376677
pamap2,empirical,0.02,0.22729967128307382
pamap2,empirical,0.02,0.22724578326238076
pamap2,empirical,0.02,0.2271918952416878
pamap2,empirical,0.02,0.22713800722099475
pamap2,empirical,0.02,0.2270841192003018
pamap2,empirical,0.02,0.22703023117960874
pamap2,empirical,0.02,0.2269763431589158
pamap2,empirical,0.02,0.22692245513822273
pamap2,empirical,0.02,0.22686856711752978
pamap2,empirical,0.02,0.22681467909683672
pamap2,empirical,0.02,0.22676079107614378
pamap2,empirical,0.02,0.22670690305545083
pamap2,empirical,0.02,0.22665301503475777
pamap2,empirical,0.02,0.22659912701406482
pamap2,empirical,0.02,0.22654523899337176
pamap2,empirical,0.02,0.2264913509726788
pamap2,empirical,0.02,0.22643746295198575
pamap2,empirical,0.02,0.2263835749312928
pamap2,empirical,0.02,0.22632968691059974
pamap2,empirical,0.02,0.2262757988899068
pamap2,empirical,0.02,0.22622191086921373
pamap2,empirical,0.02,0.22616802284852078
pamap2,empirical,0.02,0.22611413482782783
pamap2,empirical,0.02,0.22606024680713477
pamap2,empirical,0.02,0.22600635878644182
pamap2,empirical,0.02,0.22595247076574876
pamap2,empirical,0.02,0.2258985827450558
pamap2,empirical,0.02,0.22584469472436275
pamap2,empirical,0.02,0.2257908067036698
pamap2,empirical,0.02,0.22573691868297674
pamap2,empirical,0.02,0.2256830306622838
pamap2,empirical,0.02,0.22562914264159073
pamap2,empirical,0.02,0.22557525462089778
pamap2,empirical,0.02,0.22552136660020472
pamap2,empirical,0.02,0.22546747857951177
pamap2,empirical,0.02,0.22541359055881882
pamap2,empirical,0.02,0.22535970253812576
pamap2,empirical,0.02,0.2253058145174328
pamap2,empirical,0.02,0.22525192649673975
pamap2,empirical,0.02,0.2251980384760468
pamap2,empirical,0.02,0.22514415045535374
pamap2,empirical,0.02,0.2250902624346608
pamap2,empirical,0.02,0.22503637441396773
pamap2,empirical,0.02,0.22498248639327478
pamap2,empirical,0.02,0.22492859837258172
pamap2,empirical,0.02,0.22487471035188877
pamap2,empirical,0.02,0.22482082233119582
pamap2,empirical,0.02,0.22476693431050276
pamap2,empirical,0.02,0.22471304628980981
pamap2,empirical,0.02,0.22465915826911675
pamap2,empirical,0.02,0.2246052702484238
pamap2,empirical,0.02,0.22455138222773074
pamap2,empirical,0.02,0.2244974942070378
pamap2,empirical,0.02,0.22444360618634474
pamap2,empirical,0.02,0.22438971816565179
pamap2,empirical,0.02,0.22433583014495873
pamap2,empirical,0.02,0.22428194212426578
pamap2,empirical,0.02,0.22422805410357283
pamap2,empirical,0.02,0.22417416608287977
pamap2,empirical,0.02,0.22412027806218682
pamap2,empirical,0.02,0.22406639004149376
pamap2,empirical,0.02,0.2240125020208008
pamap2,empirical,0.02,0.22395861400010775
pamap2,empirical,0.02,0.2239047259794148
pamap2,empirical,0.02,0.22385083795872174
pamap2,empirical,0.02,0.2237969499380288
pamap2,empirical,0.02,0.22374306191733573
pamap2,empirical,0.02,0.22368917389664278
pamap2,empirical,0.02,0.22363528587594983
pamap2,empirical,0.02,0.22358139785525677
pamap2,empirical,0.02,0.22352750983456382
pamap2,empirical,0.02,0.22347362181387076
pamap2,empirical,0.02,0.2234197337931778
pamap2,empirical,0.02,0.22336584577248475
pamap2,empirical,0.02,0.2233119577517918
pamap2,empirical,0.02,0.22325806973109874
pamap2,empirical,0.02,0.2232041817104058
pamap2,empirical,0.02,0.22315029368971273
pamap2,empirical,0.02,0.22309640566901978
pamap2,empirical,0.02,0.22304251764832683
pamap2,empirical,0.02,0.22298862962763377
pamap2,empirical,0.02,0.22293474160694082
pamap2,empirical,0.02,0.22288085358624776
pamap2,empirical,0.02,0.2228269655655548
pamap2,empirical,0.02,0.22277307754486175
pamap2,empirical,0.02,0.2227191895241688
pamap2,empirical,0.02,0.22266530150347574
pamap2,empirical,0.02,0.2226114134827828
pamap2,empirical,0.02,0.22255752546208973
pamap2,empirical,0.02,0.22250363744139678
pamap2,empirical,0.02,0.22244974942070372
pamap2,empirical,0.02,0.22239586140001077
pamap2,empirical,0.02,0.22234197337931783
pamap2,empirical,0.02,0.22228808535862477
pamap2,empirical,0.02,0.22223419733793182
pamap2,empirical,0.02,0.22218030931723876
pamap2,empirical,0.02,0.2221264212965458
pamap2,empirical,0.02,0.22207253327585275
pamap2,empirical,0.02,0.2220186452551598
pamap2,empirical,0.02,0.22196475723446674
pamap2,empirical,0.02,0.2219108692137738
pamap2,empirical,0.02,0.22185698119308073
pamap2,empirical,0.02,0.22180309317238778
pamap2,empirical,0.02,0.22174920515169483
pamap2,empirical,0.02,0.22169531713100177
pamap2,empirical,0.02,0.22164142911030882
pamap2,empirical,0.02,0.22158754108961576
pamap2,empirical,0.02,0.2215336530689228
pamap2,empirical,0.02,0.22147976504822975
pamap2,empirical,0.02,0.2214258770275368
pamap2,empirical,0.02,0.22137198900684374
pamap2,empirical,0.02,0.2213181009861508
pamap2,empirical,0.02,0.22126421296545773
pamap2,empirical,0.02,0.22121032494476478
pamap2,empirical,0.02,0.22115643692407183
pamap2,empirical,0.02,0.22110254890337877
pamap2,empirical,0.02,0.22104866088268582
pamap2,empirical,0.02,0.22099477286199276
pamap2,empirical,0.02,0.2209408848412998
pamap2,empirical,0.02,0.22088699682060675
pamap2,empirical,0.02,0.2208331087999138
pamap2,empirical,0.02,0.22077922077922074
pamap2,empirical,0.02,0.2207253327585278
pamap2,empirical,0.02,0.22067144473783473
pamap2,empirical,0.02,0.22061755671714178
pamap2,empirical,0.02,0.22056366869644883
pamap2,empirical,0.02,0.22050978067575577
pamap2,empirical,0.02,0.22045589265506282
pamap2,empirical,0.02,0.22040200463436976
pamap2,empirical,0.02,0.22034811661367681
pamap2,empirical,0.02,0.22029422859298375
pamap2,empirical,0.02,0.2202403405722908
pamap2,empirical,0.02,0.22018645255159774
pamap2,empirical,0.02,0.2201325645309048
pamap2,empirical,0.02,0.22007867651021173
pamap2,empirical,0.02,0.22002478848951879
pamap2,empirical,0.02,0.21997090046882573
pamap2,empirical,0.02,0.21991701244813278
pamap2,empirical,0.02,0.21986312442743983
pamap2,empirical,0.02,0.21980923640674677
pamap2,empirical,0.02,0.21975534838605382
pamap2,empirical,0.02,0.21970146036536076
pamap2,empirical,0.02,0.2196475723446678
pamap2,empirical,0.02,0.21959368432397475
pamap2,empirical,0.02,0.2195397963032818
pamap2,empirical,0.02,0.21948590828258874
pamap2,empirical,0.02,0.2194320202618958
pamap2,empirical,0.02,0.21937813224120273
pamap2,empirical,0.02,0.21932424422050978
pamap2,empirical,0.02,0.21927035619981683
pamap2,empirical,0.02,0.21921646817912377
pamap2,empirical,0.02,0.21916258015843082
pamap2,empirical,0.02,0.21910869213773776
pamap2,empirical,0.02,0.2190548041170448
pamap2,empirical,0.02,0.21900091609635175
pamap2,empirical,0.02,0.2189470280756588
pamap2,empirical,0.02,0.21889314005496574
pamap2,empirical,0.02,0.2188392520342728
pamap2,empirical,0.02,0.21878536401357973
pamap2,empirical,0.02,0.21873147599288678
pamap2,empirical,0.02,0.21867758797219383
pamap2,empirical,0.02,0.21862369995150077
pamap2,empirical,0.02,0.21856981193080782
pamap2,empirical,0.02,0.21851592391011476
pamap2,empirical,0.02,0.2184620358894218
pamap2,empirical,0.02,0.21840814786872875
pamap2,empirical,0.02,0.2183542598480358
pamap2,empirical,0.02,0.21830037182734274
pamap2,empirical,0.02,0.2182464838066498
pamap2,empirical,0.02,0.21819259578595673
pamap2,empirical,0.02,0.21813870776526378
pamap2,empirical,0.02,0.21808481974457083
pamap2,empirical,0.02,0.21803093172387777
pamap2,empirical,0.02,0.21797704370318483
pamap2,empirical,0.02,0.21792315568249176
pamap2,empirical,0.02,0.21786926766179882
pamap2,empirical,0.02,0.21781537964110576
pamap2,empirical,0.02,0.2177614916204128
pamap2,empirical,0.02,0.21770760359971975
pamap2,empirical,0.02,0.2176537155790268
pamap2,empirical,0.02,0.21759982755833374
pamap2,empirical,0.02,0.2175459395376408
pamap2,empirical,0.02,0.21749205151694784
pamap2,empirical,0.02,0.21743816349625478
pamap2,empirical,0.02,0.21738427547556183
pamap2,empirical,0.02,0.21733038745486877
pamap2,empirical,0.02,0.21727649943417582
pamap2,empirical,0.02,0.21722261141348276
pamap2,empirical,0.02,0.2171687233927898
pamap2,empirical,0.02,0.21711483537209675
pamap2,empirical,0.02,0.2170609473514038
pamap2,empirical,0.02,0.21700705933071074
pamap2,empirical,0.02,0.2169531713100178
pamap2,empirical,0.02,0.21689928328932473
pamap2,empirical,0.02,0.21684539526863178
pamap2,empirical,0.02,0.21679150724793883
pamap2,empirical,0.02,0.21673761922724577
pamap2,empirical,0.02,0.21668373120655282
pamap2,empirical,0.02,0.21662984318585976
pamap2,empirical,0.02,0.2165759551651668
pamap2,empirical,0.02,0.21652206714447375
pamap2,empirical,0.02,0.2164681791237808
pamap2,empirical,0.02,0.21641429110308774
pamap2,empirical,0.02,0.2163604030823948
pamap2,empirical,0.02,0.21630651506170173
pamap2,empirical,0.02,0.21625262704100878
pamap2,empirical,0.02,0.21619873902031583
pamap2,empirical,0.02,0.21614485099962277
pamap2,empirical,0.02,0.21609096297892982
pamap2,empirical,0.02,0.21603707495823676
pamap2,empirical,0.02,0.21598318693754381
pamap2,empirical,0.02,0.21592929891685075
pamap2,empirical,0.02,0.2158754108961578
pamap2,empirical,0.02,0.21582152287546474
pamap2,empirical,0.02,0.2157676348547718
pamap2,empirical,0.02,0.21571374683407873
pamap2,empirical,0.02,0.21565985881338579
pamap2,empirical,0.02,0.21560597079269284
pamap2,empirical,0.02,0.21555208277199978
pamap2,empirical,0.02,0.21549819475130683
pamap2,empirical,0.02,0.21544430673061377
pamap2,empirical,0.02,0.21539041870992082
pamap2,empirical,0.02,0.21533653068922776
pamap2,empirical,0.02,0.2152826426685348
pamap2,empirical,0.02,0.21522875464784175
pamap2,empirical,0.02,0.2151748666271488
pamap2,empirical,0.02,0.21512097860645574
pamap2,empirical,0.02,0.2150670905857628
pamap2,empirical,0.02,0.21501320256506984
pamap2,empirical,0.02,0.21495931454437678
pamap2,empirical,0.02,0.21490542652368383
pamap2,empirical,0.02,0.21485153850299077
pamap2,empirical,0.02,0.21479765048229782
pamap2,empirical,0.02,0.21474376246160476
pamap2,empirical,0.02,0.2146898744409118
pamap2,empirical,0.02,0.21463598642021875
pamap2,empirical,0.02,0.2145820983995258
pamap2,empirical,0.02,0.21452821037883274
pamap2,empirical,0.02,0.2144743223581398
pamap2,empirical,0.02,0.21442043433744673
pamap2,empirical,0.02,0.21436654631675378
pamap2,empirical,0.02,0.21431265829606083
pamap2,empirical,0.02,0.21425877027536777
pamap2,empirical,0.02,0.21420488225467482
pamap2,empirical,0.02,0.21415099423398176
pamap2,empirical,0.02,0.2140971062132888
pamap2,empirical,0.02,0.21404321819259575
pamap2,empirical,0.02,0.2139893301719028
pamap2,empirical,0.02,0.21393544215120974
pamap2,empirical,0.02,0.2138815541305168
pamap2,empirical,0.02,0.21382766610982373
pamap2,empirical,0.02,0.21377377808913078
pamap2,empirical,0.02,0.21371989006843783
pamap2,empirical,0.02,0.21366600204774477
pamap2,empirical,0.02,0.21361211402705182
pamap2,empirical,0.02,0.21355822600635876
pamap2,empirical,0.02,0.21350433798566582
pamap2,empirical,0.02,0.21345044996497275
pamap2,empirical,0.02,0.2133965619442798
pamap2,empirical,0.02,0.21334267392358675
pamap2,empirical,0.02,0.2132887859028938
pamap2,empirical,0.02,0.21323489788220074
pamap2,empirical,0.02,0.2131810098615078
pamap2,empirical,0.02,0.21312712184081484
pamap2,empirical,0.02,0.21307323382012178
pamap2,empirical,0.02,0.21301934579942883
pamap2,empirical,0.02,0.21296545777873577
pamap2,empirical,0.02,0.21291156975804282
pamap2,empirical,0.02,0.21285768173734976
pamap2,empirical,0.02,0.2128037937166568
pamap2,empirical,0.02,0.21274990569596375
pamap2,empirical,0.02,0.2126960176752708
pamap2,empirical,0.02,0.21264212965457774
pamap2,empirical,0.02,0.2125882416338848
pamap2,empirical,0.02,0.21253435361319184
pamap2,empirical,0.02,0.21248046559249878
pamap2,empirical,0.02,0.21242657757180583
pamap2,empirical,0.02,0.21237268955111277
pamap2,empirical,0.02,0.21231880153041982
pamap2,empirical,0.02,0.21226491350972676
pamap2,empirical,0.02,0.2122110254890338
pamap2,empirical,0.02,0.21215713746834075
pamap2,empirical,0.02,0.2121032494476478
pamap2,empirical,0.02,0.21204936142695474
pamap2,empirical,0.02,0.2119954734062618
pamap2,empirical,0.02,0.21194158538556884
pamap2,empirical,0.02,0.21188769736487578
pamap2,empirical,0.02,0.21183380934418283
pamap2,empirical,0.02,0.21177992132348977
pamap2,empirical,0.02,0.21172603330279682
pamap2,empirical,0.02,0.21167214528210376
pamap2,empirical,0.02,0.2116182572614108
pamap2,empirical,0.02,0.21156436924071775
pamap2,empirical,0.02,0.2115104812200248
pamap2,empirical,0.02,0.21145659319933174
pamap2,empirical,0.02,0.2114027051786388
pamap2,empirical,0.02,0.21134881715794573
pamap2,empirical,0.02,0.21129492913725278
pamap2,empirical,0.02,0.21124104111655984
pamap2,empirical,0.02,0.21118715309586678
pamap2,empirical,0.02,0.21113326507517383
pamap2,empirical,0.02,0.21107937705448077
pamap2,empirical,0.02,0.21102548903378782
pamap2,empirical,0.02,0.21097160101309476
pamap2,empirical,0.02,0.2109177129924018
pamap2,empirical,0.02,0.21086382497170875
pamap2,empirical,0.02,0.2108099369510158
pamap2,empirical,0.02,0.21075604893032274
pamap2,empirical,0.02,0.2107021609096298
pamap2,empirical,0.02,0.21064827288893684
pamap2,empirical,0.02,0.21059438486824378
pamap2,empirical,0.02,0.21054049684755083
pamap2,empirical,0.02,0.21048660882685777
pamap2,empirical,0.02,0.21043272080616482
pamap2,empirical,0.02,0.21037883278547176
pamap2,empirical,0.02,0.2103249447647788
pamap2,empirical,0.02,0.21027105674408575
pamap2,empirical,0.02,0.2102171687233928
pamap2,empirical,0.02,0.21016328070269974
pamap2,empirical,0.02,0.2101093926820068
pamap2,empirical,0.02,0.21005550466131384
pamap2,empirical,0.02,0.21000161664062078
pamap2,empirical,0.02,0.20994772861992783
pamap2,empirical,0.02,0.20989384059923477
pamap2,empirical,0.02,0.20983995257854182
pamap2,empirical,0.02,0.20978606455784876
pamap2,empirical,0.02,0.2097321765371558
pamap2,empirical,0.02,0.20967828851646275
pamap2,empirical,0.02,0.2096244004957698
pamap2,empirical,0.02,0.20957051247507674
pamap2,empirical,0.02,0.2095166244543838
pamap2,empirical,0.02,0.20946273643369084
pamap2,empirical,0.02,0.20940884841299778
pamap2,empirical,0.02,0.20935496039230483
pamap2,empirical,0.02,0.20930107237161177
pamap2,empirical,0.02,0.20924718435091882
pamap2,empirical,0.02,0.20919329633022576
pamap2,empirical,0.02,0.20913940830953281
pamap2,empirical,0.02,0.20908552028883975
pamap2,empirical,0.02,0.2090316322681468
pamap2,empirical,0.02,0.20897774424745374
pamap2,empirical,0.02,0.2089238562267608
pamap2,empirical,0.02,0.20886996820606785
pamap2,empirical,0.02,0.20881608018537479
pamap2,empirical,0.02,0.20876219216468184
pamap2,empirical,0.02,0.20870830414398878
pamap2,empirical,0.02,0.20865441612329583
pamap2,empirical,0.02,0.20860052810260277
pamap2,empirical,0.02,0.20854664008190982
pamap2,empirical,0.02,0.20849275206121676
pamap2,empirical,0.02,0.2084388640405238
pamap2,empirical,0.02,0.20838497601983075
pamap2,empirical,0.02,0.2083310879991378
pamap2,empirical,0.02,0.20827719997844474
pamap2,empirical,0.02,0.2082233119577518
pamap2,empirical,0.02,0.20816942393705884
pamap2,empirical,0.02,0.20811553591636578
pamap2,empirical,0.02,0.20806164789567283
pamap2,empirical,0.02,0.20800775987497977
pamap2,empirical,0.02,0.20795387185428682
pamap2,empirical,0.02,0.20789998383359376
pamap2,empirical,0.02,0.2078460958129008
pamap2,empirical,0.02,0.20779220779220775
pamap2,empirical,0.02,0.2077383197715148
pamap2,empirical,0.02,0.20768443175082174
pamap2,empirical,0.02,0.2076305437301288
pamap2,empirical,0.02,0.20757665570943584
pamap2,empirical,0.02,0.20752276768874278
pamap2,empirical,0.02,0.20746887966804983
pamap2,empirical,0.02,0.20741499164735677
pamap2,empirical,0.02,0.20736110362666382
pamap2,empirical,0.02,0.20730721560597076
pamap2,empirical,0.02,0.2072533275852778
pamap2,empirical,0.02,0.20719943956458475
pamap2,empirical,0.02,0.2071455515438918
pamap2,empirical,0.02,0.20709166352319874
pamap2,empirical,0.02,0.2070377755025058
pamap2,empirical,0.02,0.20698388748181284
pamap2,empirical,0.02,0.20692999946111978
pamap2,empirical,0.02,0.20687611144042684
pamap2,empirical,0.02,0.20682222341973377
pamap2,empirical,0.02,0.20676833539904083
pamap2,empirical,0.02,0.20671444737834777
pamap2,empirical,0.02,0.20666055935765482
pamap2,empirical,0.02,0.20660667133696176
pamap2,empirical,0.02,0.2065527833162688
pamap2,empirical,0.02,0.20649889529557575
pamap2,empirical,0.02,0.2064450072748828
pamap2,empirical,0.02,0.20639111925418985
pamap2,empirical,0.02,0.2063372312334968
pamap2,empirical,0.02,0.20628334321280384
pamap2,empirical,0.02,0.20622945519211078
pamap2,empirical,0.02,0.20617556717141783
pamap2,empirical,0.02,0.20612167915072477
pamap2,empirical,0.02,0.20606779113003182
pamap2,empirical,0.02,0.20601390310933876
